Ex. 1 Part (A) (B),,,,,,,,,,,,,,,,,,,,,
Value-weighted,,,,,,,,,,,,,,,,,,,,,
Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10,Mkt-RF,RF
199710,-99.99,-3.77,-4.35,-3.11,-3.09,-4.41,-4.4,-4.73,-2.94,-2.05,-4.03,-5.07,-3.88,-5.41,-3.63,-4.52,-4.88,-3.28,-2.86,-3.8,0.42
199711,-99.99,-1.85,-0.18,4.43,-1.96,-1.93,-0.68,1.72,4.68,-2.71,-1.27,-1.62,-2.18,-0.67,-0.69,1.44,1.92,2.67,5.12,2.98,0.39
199712,-99.99,-0.92,2.11,2,-1.7,0.96,2.02,1.83,2.06,-3.52,-0.03,0.6,1.26,1.23,2.6,2.62,1.29,3.59,1.73,1.32,0.48
199801,-99.99,-0.62,-1.15,0.99,-0.71,-0.97,-1.27,-1.04,1.19,-0.45,-0.93,-0.45,-1.39,-0.47,-1.85,-0.87,-1.15,-2.32,1.97,0.15,0.43
199802,-99.99,6.68,8.27,7.32,6.24,7.97,8.63,7.62,7.3,5.21,7.14,7.53,8.33,8.41,8.79,7.79,7.5,8.09,7.13,7.04,0.39
199803,-99.99,4.92,4.8,5.17,5.31,4.56,4.47,4.88,5.22,5.08,5.52,4.19,4.85,4.3,4.59,5.18,4.67,4.7,5.33,4.76,0.39
199804,-99.99,1.89,0.95,1.26,2.59,1.26,0.56,0.36,1.39,2.81,2.4,0.57,1.82,-0.08,1.03,1.03,-0.1,0.28,1.62,0.73,0.43
199805,-99.99,-4.84,-5.19,-1.85,-4.72,-5.59,-5.76,-3.75,-1.7,-4.25,-5.13,-5.05,-6.02,-5.68,-5.82,-4.1,-3.52,-2.34,-1.57,-3.07,0.4
199806,-99.99,-0.56,1.05,4.32,-0.69,0.69,1.03,0.33,4.7,-3.11,1.44,-0.32,1.49,1.52,0.67,0.88,-0.04,2.52,5.14,3.18,0.41
199807,-99.99,-6.72,-7.08,-1.13,-6.2,-7.65,-7.95,-5.69,-0.71,-6.26,-6.15,-7.59,-7.71,-7.69,-8.15,-5.52,-5.78,-4.56,0.01,-2.46,0.4
199808,-99.99,-21.49,-19.51,-14.69,-21.78,-20.27,-20.08,-17.69,-14.49,-20.87,-22.74,-21.01,-19.56,-20.23,-19.96,-18.69,-17.11,-14.84,-14.43,-16.08,0.43
199809,-99.99,4.57,6.41,6.6,3.31,7.26,7.15,6.42,6.54,1.14,5.65,6.65,7.83,6.61,7.57,4.73,7.38,5.73,6.68,6.15,0.46
199810,-99.99,2.69,5.45,7.99,2.09,4.12,4.76,7.24,8.03,1.09,3.12,3.63,4.6,5.39,4.28,6.82,7.48,7.79,8.07,7.13,0.32
199811,-99.99,7.76,5.63,6.38,8.22,6.68,5.94,4.17,6.59,7.95,8.5,7.03,6.34,7.05,5.12,4.87,3.78,5.79,6.74,6.1,0.31
199812,-99.99,3.72,6.41,6.63,2.47,5.63,7.16,5.88,6.68,0.56,4.38,5.67,5.6,6.14,7.95,5.71,5.97,5.75,6.84,6.16,0.38
199901,-99.99,4.21,0.28,3.97,5.65,1.01,1.26,-1.32,4.41,7.28,4.08,2.05,0.01,2.67,0.2,-1.02,-1.48,1.36,4.94,3.5,0.35
199902,-99.99,-7.13,-6.81,-3.24,-6.29,-8.9,-7.87,-3.92,-3.2,-5.25,-7.32,-8.43,-9.37,-8.79,-7.17,-4.07,-3.84,-2.02,-3.39,-4.08,0.35
199903,-99.99,-1.87,2.22,4.04,-3,0.8,3.36,2.64,4.07,-3.7,-2.29,-0.05,1.62,4.58,2.45,0.84,3.63,4.8,3.94,3.45,0.43
199904,-99.99,9.71,8.7,3.86,9.69,7.83,10.31,9.09,3.42,8.14,11.22,9.73,5.98,11.15,9.67,7.55,9.92,6.1,2.96,4.33,0.37
199905,-99.99,1.92,1.28,-2.2,2.13,1.95,-0.07,1.46,-2.43,3.17,1.14,1.58,2.32,-0.18,0.01,2.85,0.73,-1.21,-2.64,-2.46,0.34
199906,-99.99,6.97,5.25,5.06,7.09,7.2,4.55,5.82,4.98,3.82,10.27,6.77,7.63,5.75,3.63,5.26,6.12,2.42,5.43,4.77,0.4
199907,-99.99,0.45,-1.6,-3.37,1.5,-1.63,-2.47,-1.83,-3.41,2.28,0.83,-1.03,-2.15,-2.31,-2.59,-0.31,-2.73,-3.8,-3.35,-3.49,0.38
199908,-99.99,-3.59,-3.67,-0.49,-2.92,-4.06,-3.43,-2.3,-0.43,-2.89,-2.95,-4.58,-3.61,-2.66,-4,-3.98,-1.29,-1.91,-0.19,-1.38,0.39
199909,-99.99,-0.8,-0.38,-2.77,-1.51,-0.13,0.65,-1.54,-2.86,-2.45,-0.68,0.25,-0.46,1.34,0.14,-1.55,-1.54,-4.61,-2.58,-2.79,0.39
199910,-99.99,-0.8,3.04,6.79,-0.97,-0.21,1.79,5.37,6.91,-0.51,-1.37,-0.57,0.1,2.08,1.57,5.83,5.11,6.14,7.04,6.12,0.39
199911,-99.99,10.16,6.37,2.67,10.9,8.34,6.09,5.01,2.55,12.21,9.76,9.08,7.7,6.64,5.68,6.14,4.36,2.47,2.56,3.37,0.36
199912,-99.99,12.56,10.61,6.68,14.32,11.08,8.74,12.19,6.28,12.9,15.6,9.92,12.06,11.76,6.48,12.13,12.23,7.28,6.12,7.72,0.44
200001,-99.99,4.03,-3.74,-4.48,5.94,-1.09,-3.96,-3.73,-4.54,10.6,1.91,1.06,-2.92,-5.15,-3.01,-3.85,-3.65,-3.37,-4.72,-4.74,0.41
200002,-99.99,24.11,13.71,-0.31,27.65,17.83,12.36,13.23,-1.33,29.54,25.88,18.33,17.39,12.97,11.88,13.67,12.98,6.72,-2.6,2.45,0.43
200003,-99.99,-8.82,-1.31,9.37,-10.57,-6.49,-2.81,3.27,9.88,-10.36,-10.78,-5.75,-7.14,-5.02,-1.09,2.87,3.51,5.49,10.64,5.2,0.47
200004,-99.99,-14.03,-5.73,-3.87,-15.32,-9.04,-5.47,-6.02,-3.68,-18.2,-12.46,-11.88,-6.48,-5.89,-5.15,-5.7,-6.19,-5.1,-3.44,-6.4,0.46
200005,-99.99,-8.51,-4.36,-2.71,-8.78,-6.44,-3.32,-4.2,-2.64,-10.38,-7.29,-8.09,-5.01,-3.48,-3.2,-5.19,-3.64,-3.03,-2.57,-4.42,0.5
200006,-99.99,17.49,6.44,3.16,20.27,11.01,6.68,6.34,2.86,18.53,21.83,13.17,9.13,7.33,6.21,5.18,6.98,3.7,2.72,4.64,0.4
200007,-99.99,-1.72,-3.56,-1.77,-1.96,-3.05,-3.27,-2.47,-1.77,-1.89,-2.02,-1.35,-4.21,-3.49,-3.09,-3.67,-1.68,-0.93,-1.9,-2.51,0.48
200008,-99.99,5.94,7.38,7.7,6.25,5.78,7.88,9.2,7.52,3.83,8.08,5.48,5.99,7.69,8.04,7.3,10.41,9.27,7.27,7.03,0.5
200009,-99.99,-3.51,-4.17,-4.84,-3.58,-3.21,-4.04,-4.71,-4.85,-3.31,-3.77,-3.41,-3.08,-4.89,-3.34,-4.75,-4.68,-0.65,-5.47,-5.45,0.51
200010,-99.99,-6.37,-4.57,-1.76,-7.57,-5.08,-5.24,-2.87,-1.71,-7.31,-7.77,-4.59,-5.41,-4.58,-5.78,-3.41,-2.53,-2.15,-1.64,-2.76,0.56
200011,-99.99,-9.66,-9.72,-9.68,-10.14,-9.9,-10.92,-9.12,-9.67,-9.19,-10.84,-8.99,-10.53,-10.77,-11.04,-7.94,-9.85,-9.38,-9.72,-10.72,0.51
200012,-99.99,2.51,8.77,1.15,-0.3,7.05,9.16,8.11,0.73,-2.38,1.27,6.41,7.51,8.95,9.33,8.75,7.71,6.87,-0.19,1.19,0.5
200101,-99.99,13.74,4.27,3.19,16.08,8.91,4.9,3.18,3.16,17.77,14.87,10.71,7.63,4.45,5.25,2.34,3.71,2.73,3.23,3.13,0.54
200102,-99.99,-4.82,-6.39,-9.64,-4.51,-5.24,-7.3,-6.93,-9.77,-3.23,-5.44,-5.25,-5.23,-6.83,-7.67,-5.7,-7.7,-5.04,-10.54,-10.05,0.38
200103,-99.99,-3.06,-6.07,-6.96,-2.97,-3.05,-6.42,-5.6,-7.11,-1.13,-4.34,-3.18,-2.95,-5.79,-6.94,-6.79,-4.83,-5.44,-7.4,-7.26,0.42
200104,-99.99,6.25,8.27,8.1,5.42,7.23,8.29,9.88,7.92,2.88,7.36,7.4,7.1,8.21,8.35,8.68,10.65,7.46,8,7.94,0.39
200105,-99.99,8.35,2.84,0.73,11.1,3.49,2.71,3.16,0.55,8.92,12.69,4.64,2.65,2.74,2.69,3.08,3.21,2.49,0.22,0.72,0.32
200106,-99.99,4.88,2.23,-2.18,2.65,6.86,1.78,0.04,-2.29,2.03,3.08,8.09,5.95,4.1,-0.11,1.35,-0.77,-1.42,-2.44,-1.94,0.28
200107,-99.99,-4.39,-3.87,-1.47,-2.78,-6.52,-4.74,-2.2,-1.37,-0.77,-4.23,-6.33,-6.68,-5.18,-4.39,-1.34,-2.7,-3.83,-0.91,-2.13,0.3
200108,-99.99,-3.66,-4.35,-6.4,-3.16,-4.45,-4.07,-5.05,-6.48,-3.13,-3.17,-4.29,-4.59,-3.78,-4.31,-4.62,-5.3,-4.84,-6.77,-6.46,0.31
200109,-99.99,-13.9,-13.62,-8.21,-12.63,-15.81,-13.98,-13.84,-7.69,-11.05,-13.79,-15.5,-16.09,-15.24,-12.97,-12.04,-14.89,-10.89,-7.11,-9.25,0.28
200110,-99.99,6.29,6.69,2.19,5.98,6.99,7.83,4.86,2.01,6.67,5.44,6.69,7.26,8.13,7.6,4.9,4.83,3.77,1.7,2.46,0.22
200111,-99.99,7.62,8.12,7.9,6.8,9.34,8.18,9.04,7.74,5.74,7.62,8.68,9.93,8.35,8.05,7.26,10.12,7.56,7.77,7.54,0.17
200112,-99.99,7.42,6.16,0.98,7.36,7.34,6.1,4.87,0.74,6.67,7.88,7.5,7.2,5.87,6.29,5.76,4.35,2.61,0.4,1.61,0.15
200201,-99.99,0.3,-1.26,-1.6,1.46,-1.86,-1.76,-1.11,-1.59,4.55,-0.82,-1.13,-2.5,-1.26,-2.14,0.02,-1.77,-0.41,-1.8,-1.44,0.14
200202,-99.99,-4.01,-2.08,-2.14,-4.17,-3.51,-2.26,-1.37,-2.19,-3.91,-4.37,-3.8,-3.26,-2.8,-1.83,-1.29,-1.42,-1.74,-2.28,-2.29,0.13
200203,-99.99,8.66,7.2,3.93,8.23,8.8,7.7,6.33,3.73,7.84,8.54,9.19,8.46,8.84,6.8,5.96,6.55,5.93,3.32,4.24,0.13
200204,-99.99,1.63,-0.66,-6.14,1.9,1.44,-0.62,-1.11,-6.56,1.97,1.85,1.29,1.58,-0.16,-1,-1.73,-0.74,-3.18,-7.2,-5.2,0.15
200205,-99.99,-3.24,-3.17,-0.85,-1.35,-5.07,-3.9,-1.46,-0.8,1.78,-3.81,-5.57,-4.62,-5.22,-2.82,-1.47,-1.44,-1.23,-0.72,-1.38,0.14
200206,-99.99,-2.59,-6.66,-7.48,-1.98,-4.31,-6.59,-7.95,-7.42,-4.05,-0.26,-3.37,-5.13,-6.25,-6.86,-7.46,-8.24,-6.6,-7.58,-7.21,0.13
200207,-99.99,-14.89,-11.58,-7.24,-14.54,-15.92,-10.98,-10.17,-6.98,-11.35,-16.88,-15.45,-16.29,-12.61,-9.63,-9.9,-10.33,-9.65,-6.45,-8.18,0.15
200208,-99.99,-1.02,1.02,0.75,-1.13,0.31,1.27,0.43,0.78,-0.46,-1.65,-0.84,1.22,0.39,1.97,0.57,0.35,0.52,0.84,0.5,0.14
200209,-99.99,-7.78,-8.29,-10.52,-8.02,-7.18,-8.18,-10.2,-10.49,-8,-8.03,-7.4,-7.01,-7.61,-8.61,-9.07,-10.86,-8.54,-10.87,-10.35,0.14
200210,-99.99,3.5,4.48,8.68,3.01,3.7,4.37,5.54,8.92,3.34,2.75,4.27,3.25,5.15,3.74,5.26,5.71,6.56,9.38,7.84,0.14
200211,-99.99,11.24,8.46,5.54,11.93,9.69,8.08,8.92,5.26,11.47,12.29,10.16,9.32,8.86,7.45,8.54,9.15,5.05,5.3,5.96,0.12
200212,-99.99,-5.8,-5.34,-5.74,-5.17,-6.19,-4.96,-5.01,-5.83,-3.84,-6.2,-6.8,-5.72,-6.03,-4.1,-5.65,-4.63,-3.71,-6.23,-5.76,0.11
200301,-99.99,-1.38,-2.39,-2.76,-0.4,-2.82,-3,-1.77,-2.82,2.08,-2.38,-2.95,-2.72,-2.64,-3.29,-1.37,-2,-1.94,-2.99,-2.57,0.1
200302,-99.99,-2.9,-2.53,-1.77,-3.15,-2.66,-2.92,-2.05,-1.74,-1.13,-4.84,-2.49,-2.78,-3.74,-2.25,-1.87,-2.15,-0.56,-1.98,-1.88,0.09
200303,-99.99,1.1,0.99,1.1,1.28,1.31,1.19,0.49,1.14,1.82,0.82,0.8,1.71,0.95,1.38,0.37,0.56,1.03,1.17,1.09,0.1
200304,-99.99,10.05,9.36,8.13,9.85,9.76,9.66,8.42,8.13,9.47,10.17,10.37,9.3,11.18,8.43,8.98,8.09,6.45,8.47,8.22,0.1
200305,-99.99,12.77,9.63,5.51,13.86,11.08,8.86,9.63,5.19,14.08,13.67,11.04,11.1,10.35,7.63,9.94,9.45,8.98,4.44,6.05,0.09
200306,-99.99,4.07,2.03,1.24,5.51,1.81,1.9,1.32,1.28,5.53,5.49,1.72,1.87,1.91,1.89,2.28,0.74,0.28,1.48,1.42,0.1
200307,-99.99,8.14,4.7,1.78,8.34,7.06,4.53,3.63,1.65,9.03,7.71,7.8,6.51,5.31,3.89,4.03,3.38,2.1,1.57,2.35,0.07
200308,-99.99,4.99,5.17,1.94,5.06,4.77,5.31,4.96,1.71,5.2,4.93,4.87,4.7,5.66,5.02,5.22,4.8,3.82,1.29,2.34,0.07
200309,-99.99,0.58,-1.88,-1.15,2.22,-2.57,-1.93,-1.58,-1.1,4.51,0.12,-2.34,-2.74,-2.56,-1.41,-1.36,-1.72,-1.69,-0.98,-1.24,0.08
200310,-99.99,9.14,8.2,5.65,9.22,8.82,8.44,8.19,5.41,9.46,8.99,9,8.68,8.43,8.45,7.64,8.55,6.81,5.13,6.08,0.07
200311,-99.99,4.12,3.41,1.04,4.47,3.41,3.58,2.79,0.91,4.93,4.04,3.47,3.37,3.11,3.95,3.22,2.51,2.16,0.66,1.35,0.07
200312,-99.99,2.45,2.22,4.87,2.56,2.23,2.53,2.59,5.03,2.76,2.36,2.26,2.21,1.75,3.16,1.82,3.08,3.38,5.36,4.29,0.08
200401,-99.99,6.24,3.34,1.79,7.01,4.5,3.07,2.41,1.78,8.37,5.71,4.79,4.29,3.3,2.9,3.23,1.9,2.82,1.57,2.15,0.07
200402,-99.99,0.14,1.96,1.48,0.2,0.81,1.81,2.2,1.43,0.34,0.07,0.01,1.4,0.75,2.67,2.46,2.04,2.04,1.3,1.4,0.06
200403,-99.99,-0.19,0.62,-1.54,-0.72,0.98,0.84,-0.22,-1.64,-0.45,-0.98,0.82,1.09,1.29,0.48,0.07,-0.4,-0.29,-1.91,-1.32,0.09
200404,-99.99,-4.83,-3.55,-1.31,-4.88,-4.52,-3.59,-3.16,-1.14,-3.96,-5.78,-4.73,-4.36,-3.18,-3.91,-3.08,-3.22,-1.84,-0.99,-1.83,0.08
200405,-99.99,0.31,2,1.21,-0.39,1.86,1.9,2.04,1.14,-0.3,-0.47,1.6,2.05,1.67,2.07,2.1,2,1.99,0.96,1.17,0.06
200406,-99.99,4.12,3.4,1.6,3.59,5.27,3,2.44,1.56,1.74,5.43,5.09,5.39,3.37,2.71,2.94,2.13,2.75,1.31,1.86,0.08
200407,-99.99,-7.94,-5.62,-3.49,-8.39,-6.91,-5.65,-5.16,-3.33,-7.03,-9.68,-7.02,-6.82,-5.78,-5.54,-5.03,-5.24,-3.67,-3.26,-4.06,0.1
200408,-99.99,-1.04,-1.01,0.37,-1.37,-1.2,-0.92,-0.43,0.42,-1.45,-1.29,-0.38,-1.86,-0.66,-1.13,-0.72,-0.25,0.44,0.42,0.08,0.11
200409,-99.99,4.92,4.17,1.17,4.51,5.6,3.83,3.51,0.99,3.82,5.19,5.73,5.49,4.5,3.27,3.99,3.21,4.02,0.38,1.6,0.11
200410,-99.99,1.97,2.15,1.4,1.49,2.17,2.32,2.33,1.3,1.37,1.61,2.9,1.59,2.08,2.52,2.19,2.42,3.33,0.88,1.43,0.11
200411,-99.99,9.15,7.13,4.12,9.02,8.95,6.79,6.8,3.87,8.11,9.9,9.39,8.59,7.51,6.19,6.89,6.74,5.69,3.49,4.54,0.15
200412,-99.99,4.49,4.03,3.48,4.81,3.27,3.5,4.4,3.45,6.44,3.24,3.88,2.76,2.63,4.23,5.27,3.85,3.12,3.52,3.43,0.16
200501,-99.99,-4.11,-2.57,-2.42,-4.06,-3.79,-3.17,-2.72,-2.31,-3.49,-4.62,-4.23,-3.42,-3.9,-2.56,-1.45,-3.54,-1.36,-2.52,-2.76,0.16
200502,-99.99,1.06,2.85,2.06,0.42,2.7,2.26,2.9,2.01,0.98,-0.14,2.28,3.06,2.37,2.18,3.47,2.53,3.55,1.68,1.89,0.16
200503,-99.99,-3.42,-1.63,-1.6,-3.81,-2.32,-2.11,-1.14,-1.63,-4.16,-3.46,-2.67,-2.03,-2.85,-1.51,-0.9,-1.3,-0.22,-1.94,-1.97,0.21
200504,-99.99,-6.3,-4.71,-1.84,-6.19,-6.38,-4.87,-3.89,-1.64,-5.81,-6.58,-6.49,-6.28,-5.49,-4.37,-3.84,-3.92,-3.17,-1.29,-2.61,0.21
200505,-99.99,6.04,6.25,3.31,5.41,7.34,5.8,5.85,3.09,4.25,6.57,7.22,7.43,6.46,5.28,6.28,5.56,3.7,2.96,3.65,0.24
200506,-99.99,4.36,3.01,0.15,4.44,3.94,2.92,2.52,-0.05,3.99,4.88,4.21,3.73,3.14,2.74,2.82,2.31,2.68,-0.66,0.57,0.23
200507,-99.99,7.27,5.68,3.73,7.17,6.73,5.53,5.5,3.57,7.89,6.51,7.45,6.11,5.85,5.28,5.65,5.41,4.83,3.28,3.92,0.24
200508,-99.99,-1.48,-1.01,-0.86,-1.33,-1.57,-1.1,-0.73,-0.88,-1.01,-1.63,-1.78,-1.38,-1.62,-0.69,-0.71,-0.74,-1.19,-0.8,-1.22,0.3
200509,-99.99,0.42,0.8,0.78,0.62,0.56,0.43,1.19,0.74,1.17,0.11,0.03,1.02,0.58,0.31,1.16,1.2,1.89,0.48,0.49,0.29
200510,-99.99,-2.99,-3.1,-1.44,-3.13,-3.1,-3.07,-2.78,-1.31,-3.5,-2.78,-2.73,-3.43,-3.35,-2.85,-2.99,-2.66,-2.28,-1.09,-2.02,0.27
200511,-99.99,4.58,4.83,3.77,4.35,4.93,5.45,4.42,3.68,3.2,5.43,5.03,4.85,4.89,5.87,4.06,4.63,3.85,3.64,3.61,0.31
200512,-99.99,0.39,0.5,0,0.34,-0.3,0.7,1.04,-0.11,1.09,-0.35,0.48,-0.97,-0.32,1.46,0.96,1.09,0.76,-0.3,-0.25,0.32
200601,-99.99,9.28,6.7,2.41,9.3,8.83,7.05,4.89,2.19,8.67,9.87,9.25,8.45,8.4,6.03,5.45,4.55,3.93,1.79,3.04,0.35
200602,-99.99,0.06,-0.57,0.1,0.09,-0.51,-0.59,-0.02,0.1,1.22,-0.93,0,-0.96,-0.82,-0.42,-0.36,0.19,-0.49,0.23,-0.3,0.34
200603,-99.99,4.9,3.6,1.37,4.97,4.65,3.87,2.71,1.23,5.29,4.67,4.76,4.56,4.91,3.06,2.78,2.67,1.58,1.15,1.46,0.37
200604,-99.99,0.51,0.92,1.16,0.05,0.86,0.38,1.06,1.22,0.33,-0.21,1.4,0.38,0.6,0.21,1.87,0.56,1.43,1.17,0.73,0.36
200605,-99.99,-5.65,-4.53,-2.55,-5.94,-5.13,-4.61,-3.57,-2.48,-5.86,-6.01,-5.09,-5.16,-6.3,-3.28,-4.13,-3.22,-3.54,-2.23,-3.57,0.43
200606,-99.99,-0.56,-0.31,0.16,-0.85,0.11,-0.21,-0.77,0.26,-1.28,-0.44,-0.03,0.24,0.07,-0.43,-0.69,-0.82,0.85,0.13,-0.35,0.4
200607,-99.99,-3.77,-3.95,0.35,-3.75,-3.79,-3.68,-3.29,0.65,-3.57,-3.94,-3.8,-3.78,-3.87,-3.51,-4.42,-2.64,-1.01,1.04,-0.78,0.4
200608,-99.99,3.06,2.13,2.38,2.75,2.97,2.39,2.16,2.37,2.14,3.36,3.75,2.36,2.44,2.35,1.63,2.46,2.19,2.41,2.03,0.42
200609,-99.99,0.88,1.29,2.5,0.57,1.12,0.99,1.71,2.59,0.84,0.3,1.55,0.78,1.23,0.78,1.98,1.55,1.96,2.74,1.84,0.41
200610,-99.99,5.85,4.42,3.37,5.89,5.53,4.71,4.15,3.26,5.33,6.44,5.78,5.33,4.93,4.51,3.56,4.47,3.45,3.21,3.23,0.41
200611,-99.99,2.5,3.73,1.91,2.29,2.6,3.98,3.87,1.73,2.49,2.09,2.93,2.32,3.87,4.08,4.1,3.75,3,1.44,1.71,0.42
200612,-99.99,1.17,0.35,1.37,1.89,-0.01,0.32,0.24,1.49,2.38,1.42,-0.38,0.29,0.22,0.41,0.43,0.13,0.06,1.81,0.87,0.4
200701,-99.99,1.47,2.9,1.69,1.19,1.8,2.88,3.29,1.54,1.55,0.82,2.08,1.56,2.78,2.96,3.59,3.12,2.85,1.25,1.4,0.44
200702,-99.99,-0.56,0.32,-1.95,-0.67,-0.34,0.7,0.05,-2.15,-0.47,-0.87,-0.33,-0.34,0.42,0.93,0.11,0.02,0.28,-2.7,-1.96,0.38
200703,-99.99,0.86,1.53,1.14,0.79,0.6,2.1,1.11,1.15,0.83,0.76,1.02,0.27,2.75,1.56,1.35,0.98,1.05,1.18,0.68,0.43
200704,-99.99,1.66,3.54,4.35,1.51,2,3.74,4.29,4.34,1.87,1.14,1.97,2.02,3.35,4.07,3.97,4.47,3.95,4.43,3.49,0.44
200705,-99.99,3.08,4.81,3.49,2.88,3.75,5.49,4.18,3.42,2.25,3.51,3.52,3.95,5.4,5.56,4.27,4.13,3.29,3.45,3.24,0.41
200706,-99.99,-0.57,-1.28,-1.64,-0.18,-1.69,-0.79,-1.79,-1.61,-0.38,0.01,-1.39,-1.94,-0.95,-0.66,-1.65,-1.87,-1.44,-1.65,-1.96,0.4
200707,-99.99,-6.7,-4.89,-2.87,-6.7,-6.35,-4.73,-4.56,-2.7,-6.07,-7.34,-6.71,-6.04,-4.99,-4.5,-4.52,-4.58,-2.83,-2.66,-3.73,0.4
200708,-99.99,0.78,0.14,1.55,-0.11,1.9,0.22,0,1.67,-1.47,1.32,2.5,1.38,1.55,-0.92,-0.59,0.35,-0.24,2.11,0.92,0.42
200709,-99.99,1.24,2.46,3.84,1.37,1.17,2.72,2.62,3.96,1.72,1,0.99,1.32,2.16,3.22,2.67,2.59,3.65,4.04,3.22,0.32
200710,-99.99,1.59,2.52,1.96,1.43,2.42,2.66,1.64,2.02,1,1.88,1.9,2.86,2.89,2.47,2.15,1.34,2.27,1.97,1.8,0.32
200711,-99.99,-8.27,-5.96,-3.97,-8.66,-7.18,-6.01,-5.12,-3.88,-8.8,-8.51,-7.54,-6.88,-5.62,-6.35,-5.43,-4.94,-3.65,-3.93,-4.83,0.34
200712,-99.99,-0.54,-0.97,-0.5,-0.56,0.07,-0.97,-1.14,-0.47,-0.44,-0.68,-0.51,0.55,-1.2,-0.76,-1.74,-0.79,0.69,-0.74,-0.87,0.27
200801,-99.99,-7.51,-5.82,-5.99,-7.64,-7.05,-5.9,-5.72,-5.99,-6.78,-8.54,-7.26,-6.87,-5.57,-6.19,-5.16,-6.04,-6.12,-5.96,-6.36,0.21
200802,-99.99,-3.55,-2.27,-2.91,-4.34,-3.05,-2.04,-1.99,-2.99,-3.28,-5.46,-2.11,-3.84,-3.5,-0.8,-1.79,-2.1,-2.18,-3.17,-3.09,0.13
200803,-99.99,-0.52,-1.27,-0.56,-1.25,0.8,-1.02,-1.58,-0.52,-2.28,-0.14,0.79,0.82,-0.85,-1.17,-2.61,-0.98,-2.09,-0.16,-0.93,0.17
200804,-99.99,2.05,6.29,4.58,1.73,3.25,7.96,5.77,4.45,0.92,2.57,2.62,3.77,6.58,9.12,5.28,6.05,6.39,4.01,4.6,0.18
200805,-99.99,4.17,5.2,1.5,3.63,5.65,5.16,4.43,1.25,3.5,3.76,5.13,6.08,5.48,4.9,4.81,4.21,3.37,0.76,1.86,0.18
200806,-99.99,-8.57,-7.09,-8.36,-8.43,-7.64,-7.15,-8.19,-8.32,-7.04,-9.84,-8.8,-6.69,-7.35,-6.99,-7.21,-8.75,-6.49,-8.75,-8.44,0.17
200807,-99.99,4.34,0.17,-1.17,4.48,4.03,0.94,-2.37,-1.07,2.56,6.17,4.11,3.98,0.74,1.07,-2.67,-2.19,-2.64,-0.71,-0.77,0.15
200808,-99.99,3.8,3.31,1.21,3.46,5.34,3.42,2.24,1.09,2.65,4.13,4.4,6.04,3.7,3.22,1.79,2.52,0.25,1.27,1.53,0.13
200809,-99.99,-8.07,-10.2,-9.02,-8.35,-7.36,-10.1,-12.42,-8.67,-9.39,-7.5,-7.6,-7.18,-10.5,-9.82,-11.95,-12.71,-11.41,-8.07,-9.24,0.15
200810,-99.99,-21.03,-20.62,-16.38,-20.21,-21.26,-19.67,-21.39,-15.97,-20.38,-20.08,-22.41,-20.43,-20.44,-19.13,-22.11,-20.95,-21.16,-14.87,-17.23,0.08
200811,-99.99,-12.99,-10.13,-7.14,-13.26,-11.4,-9.84,-9.37,-7,-15.65,-11.34,-12.52,-10.6,-12.31,-8.14,-10.29,-8.81,-10.44,-6.32,-7.86,0.03
200812,-99.99,4.99,4.54,1.18,3.95,5.81,4.62,4.13,0.94,2.72,4.89,6.78,5.13,4.13,4.95,4.06,4.17,2.64,0.62,1.74,0
200901,-99.99,-10.76,-8.34,-7.8,-11.13,-10.81,-8.78,-6.76,-7.85,-7.65,-13.71,-10.16,-11.28,-9.84,-8.09,-5.97,-7.24,-6.83,-8.05,-8.12,0
200902,-99.99,-12.31,-10.17,-9.68,-12.4,-11.92,-9.81,-9.36,-9.73,-12.85,-12.04,-12.16,-11.76,-9.93,-9.73,-9.82,-9.09,-9.82,-9.71,-10.1,0.01
200903,-99.99,9.65,9.94,8.57,9.86,9.79,9.65,8.71,8.64,9.12,10.43,9.32,10.13,10.51,9.1,10.27,7.77,8.29,8.71,8.95,0.02
200904,-99.99,16.55,14.81,9.08,16.65,15.95,15.25,13.31,8.74,15.01,17.91,16.37,15.65,17.73,13.64,13.7,13.07,14.84,7.55,10.19,0.01
200905,-99.99,4.17,2.82,5.56,5.08,3.09,2.03,4.29,5.64,8.64,2.43,2.67,3.39,1.52,2.37,3.68,4.67,5.78,5.61,5.21,0
200906,-99.99,3.66,0.87,0.19,4.3,1.85,0.79,0.51,0.18,5.24,3.55,2.58,1.34,1.78,0.14,0.73,0.37,-0.18,0.25,0.43,0.01
200907,-99.99,10.43,9.4,7.4,9.99,10.1,9.83,8.77,7.29,10.18,9.85,11,9.32,10.38,9.41,8.84,8.72,8.58,7.03,7.72,0.01
200908,-99.99,4.37,3.79,3.23,5.64,3.56,3.36,4.82,3.06,7.52,4.3,2.73,4.29,3.84,2.99,4.16,5.25,3.67,2.94,3.33,0.01
200909,-99.99,7.23,6.17,3.68,6.78,6.71,6.23,6.62,3.41,6.49,6.99,7.82,5.75,5.69,6.64,6.29,6.83,4.72,3.14,4.08,0.01
